company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
ZIPPER SERVICES SRL,2017,Comert,0.8105,0.7901,1.1625,-7.1549,3.8515,5.3107,-32.6868,1.3789,-0.2203,1.1401,
BAI COJOCNA SRL,2017,Comert,1.2804,1.0394,0.6208,1.6372,6.5526,14.5235,38.3013,2.2164,0.1741,5.2471,
APASERV SATU MARE SA,2017,Comert,2.3669,1.5825,0.4152,0.7099,-2.0794,-9.4388,-16.1395,4.5392,0.5675,-4.5469,
WEST FRUTA DISTRIBUTION SRL,2017,Comert,5.7234,5.7056,0.143,0.1669,14.828,33.6323,39.2455,2.2682,0.6756,56.29,
EXTRUPLAST SRL,2017,Comert,1.4489,0.4626,0.6665,1.9981,20.3918,13.7341,41.176,0.6735,0.2992,4.7521,
FRIGOMEX SRL,2017,Comert,0.5131,0.5098,1.9491,-2.0536,-1.362,-0.2775,0.2924,0.2038,-0.9491,0.0318,
IMM HYDRO EST SRL,2017,Comert,1.2986,0.1009,0.77,3.3487,-15.8649,-8.8077,-38.3024,0.5552,0.23,-2.2876,
PANKARPATHIA SRL,2017,Comert,0.9958,0.6754,0.7147,2.5049,2.3623,5.7785,20.2528,2.4461,-0.003,2.2824,
CARLISLE CONSTRUCTION MATERIALS RO SRL,2017,Comert,2.6894,2.6224,0.2195,0.2815,44.2785,19.6048,25.1389,0.4428,0.3709,18.0138,
DELFINGEN RO-SATU MARE S.A.,2017,Comert,9.3401,2.0098,0.1041,0.1161,20.4798,26.4525,29.5245,1.2916,0.8678,53.3286,
SELETTRA EUROPE S.R.L.,2017,Comert,4.5927,3.579,0.2175,0.278,6.8651,9.3613,11.9637,1.3636,0.7815,9.8569,
EURITEH SRL,2017,Comert,2.2196,2.2173,0.0671,0.0719,-30.021,-35.7275,-38.2979,1.1901,0.0819,-102.579,
MICROROM SRL,2017,Comert,3.985,3.1281,0.0711,0.0766,6.5918,7.1358,7.682,1.0825,0.2123,23.1692,
CASCO GROUP S.R.L.,2017,Comert,1.1411,0.7271,0.704,2.3787,1.9687,5.8273,19.6886,2.96,0.0993,1.9938,
OMS ROMANIA SRL,2017,Comert,0.5287,0.3611,1.4848,-3.0629,-0.1236,-0.3969,0.8188,3.2123,-0.6997,0.379,
GI.DI. MANUFACTURING S.R.L.,2017,Comert,0.8027,0.4061,0.5997,1.498,1.194,2.3433,5.8535,1.9626,-0.1183,1.1118,
G.M. DEVELOPEMENT SRL,2017,Comert,1.036,0.1712,0.9652,27.7532,4.1071,2.4538,70.5536,0.5974,0.0348,0.6324,
NBI INDUSTRIAL ORADEA S.R.L.,2017,Comert,0.8815,0.0123,0.716,2.5206,-4.578,-9.234,-32.5091,2.017,-0.0848,-0.8897,
LANCETTI TRANSPORT SRL,2017,Comert,1.8612,1.7249,0.4546,0.8334,2.5544,22.5961,41.4267,8.8459,0.3915,11.5098,
ATLAS TOUR SRL,2017,Comert,0.7861,0.7248,1.2286,-5.3737,5.7012,5.2164,-22.8149,0.915,-0.2628,0.99,
THEMING AND ANIMATRONICS INDUSTRIES SRL,2017,Comert,1.056,1.056,0.5516,1.23,96.9937,33.8114,75.3998,0.3486,0.0309,12.64,
ROTIEMME IMPEX SRL,2017,Comert,1.0345,1.0165,0.7189,2.557,7.8411,57.5595,204.7381,7.3407,0.0248,17.9269,
BCVO LOGISTICS SRL,2017,Comert,0.3507,0.0854,1.3322,-4.0105,-14.8994,-10.4003,31.31,0.698,-0.865,-1.4586,
REDOLAJ SRL,2017,Comert,26.1462,16.9761,0.0271,0.0278,19.3182,18.6215,19.1396,0.9639,0.6807,145.3182,
TRANSURBAN SA,2017,Comert,0.4638,0.0291,1.2267,-5.4115,-11.3014,-23.7858,104.931,2.1047,-0.6577,-2.8484,
ULMA PACKAGING PRODUCTION S.R.L.,2017,Comert,1.5002,0.988,0.6297,1.7006,5.5074,33.226,89.7303,6.033,0.315,12.5922,
MMM AUTOPARTS SRL,2017,Comert,0.7143,0.405,0.7558,3.0954,4.5793,11.5115,47.1445,2.5138,-0.216,3.559,
ELITE GRUP SRL,2017,Comert,1.221,1.0415,0.763,3.2189,2.3231,3.4994,14.7636,1.5064,0.1686,1.101,
SEKO SIETA SRL,2017,Comert,4.1214,0.987,0.2155,0.2747,14.8813,38.9036,49.5913,2.6143,0.6727,43.1909,
IULIUS MALL CLUJ SRL,2017,Comert,0.9178,0.5768,0.8816,7.4426,5.4923,7.8883,66.5978,1.4362,-0.0724,2.2294,
3PILLAR GLOBAL SRL,2017,Comert,2.0288,0.7056,0.4925,0.9703,23.831,16.0078,31.5407,0.6717,0.5067,6.9305,
PROPERTY SHARK SRL,2017,Comert,1.232,0.4109,0.7053,2.3936,7.1193,18.0064,61.1074,2.5292,0.1637,5.9299,
GARMIN CLUJ SRL,2017,Comert,0.7322,0.5354,0.4659,0.8724,-0.0001,-0.0003,-0.0005,1.7232,-0.1248,0.0792,
GRAND HOTEL SRL,2017,Comert,1.0125,0.0125,0.9876,79.9652,-1.6624,-1.9963,-161.6302,1.2008,0.0124,-0.4043,
IMA.RO SRL,2017,Comert,1.2175,0.5164,0.7648,3.2522,9.0137,23.4789,99.8364,2.6048,0.1663,7.3915,
THUNDERFLEX SRL,2017,Comert,0.8433,0.337,0.7064,2.4062,2.8374,11.4023,38.839,4.0186,-0.1107,3.6365,
EGIS ROMPHARMA SRL,2017,Comert,0.813,0.0948,1.0402,-25.9009,-51.2383,-6.7991,169.3026,0.1327,-0.1945,-1.2583,
DONATIRO SRL,2017,Comert,0.8404,0.6357,0.7479,2.9662,1.7991,10.3046,40.8707,5.7276,-0.1193,3.2203,
CORI BLUE SRL,2017,Comert,1.7566,0.6867,0.3583,1.2069,6.601,3.7199,12.5301,0.5635,0.2711,2.5096,
KARELIA - UPOFLOOR SRL,2017,Comert,1.0795,1.0039,0.7338,2.7566,2.1458,20.1805,75.8096,9.4046,0.0583,5.8343,
VITREROM SRL,2017,Comert,1.1529,0.9818,0.6879,2.2045,9.7696,11.0586,35.4376,1.1319,0.1052,3.8699,
GORMET SRL,2017,Comert,0.2989,0.2366,0.194,0.3034,1.5324,0.1999,0.3128,0.1305,-0.136,0.3359,
THOMAS ROMANIA PLASTIC SRL,2017,Comert,9.4951,4.4619,0.0861,0.0951,10.1436,8.7018,9.612,0.8579,0.7317,23.3992,
HAMBURGER RECYCLING ROMANIA SRL,2017,Comert,1.748,1.748,0.5373,1.1613,-52.1629,-37.1939,-80.3876,0.713,0.4019,-13.578,
LCS IMOBILIAR SA,2017,Comert,0.5931,0.4081,0.9778,44.117,0.6364,1.0879,49.0813,1.7094,-0.3979,0.2907,
SPARK INTERNATIONAL INC SRL,2017,Comert,2.375,2.0523,0.411,0.7938,1.8815,5.6301,10.8732,2.9923,0.5652,3.4058,
RETAILWORKS SRL,2017,Comert,0.8967,0.6573,0.9693,31.5674,0.379,0.8387,27.3144,2.2132,-0.1001,0.2935,
DARTIM SRL,2017,Comert,1.7175,1.2642,0.445,0.8018,15.0871,38.8839,70.0622,2.5773,0.3193,18.4486,
HECO SCHRAUBEN SRL,2017,Comert,1.2986,0.0081,0.7467,2.948,24.2979,16.3198,64.4305,0.6717,0.223,4.9122,
BO & RA TRANS SRL,2017,Comert,11.2959,11.2959,0.0885,0.0971,90.1331,92.5806,101.5726,1.0272,0.9115,200.0,
COMPANIA DE APA ARIES SA,2017,Comert,0.2314,0.0017,4.3213,-1.3011,-17.6039,-59.346,17.8683,3.3712,-3.3213,-2.5907,
DORU SI FLORIN SRL,2017,Comert,1.2797,0.2742,0.6139,1.5897,5.3166,16.7704,43.43,3.1544,0.1717,6.4593,
WINCON SRL,2017,Comert,1.0672,0.49,0.8059,4.1517,1.233,13.5905,70.0137,11.0223,0.0541,3.7152,
SAM TRADE SRL,2017,Comert,1.3506,1.2096,0.7012,2.3465,6.1505,6.2023,20.756,1.0084,0.2458,2.0568,
A6 IMPEX SA,2017,Comert,0.1288,0.121,7.7633,-1.1479,-18.6813,-7.0654,1.0447,0.3782,-6.7633,-0.182,
GEMIL GRUP SRL,2017,Comert,0.6542,0.3672,1.0864,-12.4412,-1.6784,-3.5115,40.2147,2.0921,-0.3756,-0.6465,
IMPERIAL DEVELOPMENT SRL,2017,Comert,1.6215,0.9743,0.5501,1.2226,6.63,13.3422,29.6538,2.0124,0.3418,5.8328,
HIGH TECH TECNOSKY SRL,2017,Comert,0.7414,0.6424,0.8534,5.8231,24.2426,64.1853,437.9419,2.6476,-0.2207,15.6415,
PEAK TOYS DISTRIBUTION SRL,2017,Comert,1.6224,0.727,0.4734,0.8989,3.9343,11.098,21.0744,2.8209,0.2947,5.6141,
GOTEC ROM SRL,2017,Comert,5.5454,4.4017,0.0866,0.095,-2.7634,-1.3372,-1.4656,0.4839,0.3938,-3.0872,
ILSOLE SRL,2017,Comert,1.2716,0.9669,0.4553,1.2218,2.1891,1.8438,4.9475,0.8422,0.1237,1.0242,
TRANS SESE SRL,2017,Comert,3.4103,2.3688,0.2778,0.3847,5.3286,38.6459,53.5142,7.2526,0.6697,32.7134,
TOP DESIGN FURNITURE SRL,2017,Comert,2.5374,0.9348,0.3379,0.5103,12.9841,31.3336,47.3217,2.4132,0.5194,19.9736,
VIKING OFFICE SERVICE CENTER S.R.L.,2017,Comert,6.0088,2.5332,0.1316,0.1515,6.5934,13.7873,15.8765,2.0911,0.6591,24.0296,
PROF TECH CONSULTING SRL,2017,Comert,4.3894,4.3552,0.221,0.2837,7.5791,49.272,63.2487,6.501,0.749,56.0181,
ATP MOTORS RO SRL,2017,Comert,1.082,0.5828,0.671,2.0394,7.9374,13.7346,41.745,1.7304,0.055,4.8345,
CLASIK POKER SRL,2017,Comert,0.8399,0.0088,1.1906,-6.2475,-8.4806,-22.3474,117.2686,2.6351,-0.1906,-3.3354,
EAST GRAIN S.A.,2017,Comert,0.9266,0.3312,1.0788,-13.6958,-3.7904,-7.7397,98.2616,2.0419,-0.0791,-1.2569,
SYLYSTAR SRL,2017,Comert,0.9934,0.723,0.758,3.1436,1.5489,4.8228,20.0003,3.1137,-0.005,1.6131,
MEDEEA AGRO PROD SRL,2017,Comert,1.466,1.466,0.6802,2.1274,6.574,26.5769,83.1158,4.0427,0.317,9.2687,
STRATEC BIOMEDICAL SRL,2017,Comert,0.2849,0.1802,1.152,-7.5796,-3.0312,-13.8379,91.0478,4.5651,-0.8238,-2.3601,
SAMDAMGIFTS SRL,2017,Comert,0.3751,0.0246,2.666,-1.6003,-30.6949,-58.8061,35.2985,1.9158,-1.666,-4.3041,
DRUM INSERV SRL,2017,Comert,0.8654,0.8654,0.6765,2.0913,-83.3764,-61.2201,-189.2466,0.7343,-0.091,-17.882,
SDL LANGUAGE WEAVER S.R.L.,2017,Comert,0.8166,0.0268,0.3708,0.5893,-5.2245,-11.2089,-17.8144,2.1455,-0.068,-4.9682,
TRANS JAI SRL,2017,Comert,1.1295,0.0948,0.4105,0.7598,1.7917,3.2794,6.0695,1.8303,0.0532,2.0672,
COMPANIA DE SALUBRITATE CAMPIA TURZII S.A.,2017,Comert,0.9047,0.0583,1.1053,-10.4976,-6.721,-5.9837,56.8307,0.8903,-0.1053,-0.9216,
ICOFORM S.R.L.,2017,Comert,0.9005,0.388,0.8822,7.4926,8.9373,9.0671,77.003,1.0145,-0.0878,2.2554,
4 BRANDS SRL,2017,Comert,1.5386,0.9041,0.5223,1.0936,1.5426,10.968,22.9621,7.1099,0.2813,4.8315,
PLASTEC KUNSTSTOFFVERARBEITUNG S.R.L.,2017,Comert,1.3751,1.183,0.6759,2.0852,1.2331,1.7343,5.3508,1.4065,0.2535,0.6756,
FAIST METALWORKING SRL,2017,Comert,0.5576,0.2409,1.6513,-2.5354,-27.5445,-8.6869,13.3377,0.3154,-0.7305,-1.0139,
FRITZ MAYER SRL,2017,Comert,0.5535,0.3091,0.8242,4.6889,1.22,2.2368,12.7249,1.8334,-0.368,0.6623,
LA LORRAINE SRL,2017,Comert,1.9929,1.9768,0.4655,0.871,15.9361,34.2665,64.1113,2.1502,0.4622,17.7169,
MUELLER & PRIETENII SRL,2017,Comert,1.08,0.5727,0.6545,1.8941,1.9886,8.9546,25.9154,4.503,0.0523,3.3168,
IMPRO SRL,2017,Comert,0.1037,0.0161,3.4383,-1.4101,-1.7397,-5.41,2.2188,3.1097,-3.0817,-0.1255,
TELENAV SOFTWARE SRL,2017,Comert,0.4323,0.4323,1.0824,-13.1411,-61.333,-16.8242,204.2642,0.2743,-0.6144,-3.0582,
CENTO SERVICE SRL,2017,Comert,0.5321,0.4109,0.5738,1.3465,0.6224,1.4465,3.3941,2.324,-0.2685,0.5495,
FONTANOT RO S.R.L.,2017,Comert,0.988,0.1291,0.9708,33.2787,2.1773,2.9892,102.4666,1.3729,-0.0116,0.7336,
COLBUS S.R.L.,2017,Comert,1.2501,0.383,0.7268,2.6602,9.9861,23.427,85.7481,2.346,0.1818,7.1937,
ALSTOM GCC ROMANIA S.R.L.,2017,Comert,1.0959,0.4679,0.5721,1.5724,4.3865,3.7939,10.4283,0.8649,0.0549,1.5973,
CETINA EXPRES SRL,2017,Comert,3.2237,2.2137,0.3102,0.4497,56.1614,68.8431,99.8021,1.2258,0.6898,45.3516,
ADIX TECHNIK SRL,2017,Comert,0.6745,0.4676,0.7817,3.58,15.2598,16.8373,77.115,1.1034,-0.2544,4.5913,
GRUP TAURUS DEVELOPMENT SRL,2017,Comert,1.2704,0.1298,0.7871,3.698,3.2634,15.1001,70.9402,4.627,0.2129,7.3652,
LOTUS CENTER SA,2017,Comert,0.6632,0.5853,1.4423,-3.1292,-6.1309,-8.8008,19.0947,1.4355,-0.4857,-1.2204,
STILO EVORA SRL,2017,Comert,1.5349,0.579,0.6107,1.5688,0.2617,0.4437,1.1398,1.6952,0.3266,0.2101,
GRUP WEST PREMIUM SRL,2017,Comert,2.1384,1.4002,0.4632,0.8629,2.6544,21.5171,40.0837,8.1061,0.5273,12.8007,
IDECON S.A.U. ZARAGOZA SUCURSALA CLUJ NAPOCA,2017,Comert,0.7903,0.0008,1.1574,-7.3538,1.3274,1.5993,-10.1613,1.2048,-0.2427,0.4847,
UNIOIL SRL,2017,Comert,0.7225,0.0937,0.9845,63.4843,1.3021,1.6323,105.2586,1.2536,-0.2732,0.3948,
AEDIFICIUM PROJEKTENTWICKLUNG SRL,2017,Comert,1.7082,1.6072,0.5418,1.1823,25.7147,38.1274,83.206,1.4827,0.3837,14.9015,
SALINA TURDA S.A.,2017,Comert,1.3371,0.8723,0.2825,0.3938,-3.0104,-5.7185,-7.9706,1.8996,0.0953,-4.0478,
MASTERFOAM SRL,2017,Comert,0.8452,0.2984,0.6412,1.7874,3.6234,14.1537,39.4522,3.9062,-0.0992,5.2604,
HR FRANCHISING SRL,2017,Comert,2.7353,2.2006,0.3643,0.5731,51.3587,63.2256,99.4619,1.2311,0.6322,36.7383,
SDC IMOBILIARE SRL,2017,Comert,7.8625,7.8625,0.0497,0.0523,0.9372,1.3011,1.3692,1.3883,0.3412,10.8187,
SECONDTEXTILIASAM 2010 SRL,2017,Comert,1.5,0.4211,0.5928,1.4561,-1.1736,-4.3597,-10.7077,3.7148,0.2964,-1.2046,
K.S.T. VERVOER SRL,2017,Comert,0.4373,0.4373,1.8674,-2.1529,-24.0587,-88.014,101.4677,3.6583,-1.0507,-9.0343,
FOUNDEVER ROMANIA S.R.L.,2017,Comert,0.8196,0.0865,0.8817,7.4518,-0.0691,-0.1679,-1.4193,2.4296,-0.1591,0.4855,
BLACHOTRAPEZ SRL,2017,Comert,2.2144,1.534,0.1821,0.2227,31.6779,11.5227,14.0883,0.3637,0.2212,15.1503,
HENRIK HANSEN SRL,2017,Comert,1.4548,1.4627,0.6874,2.1986,0.6033,0.5036,1.611,0.8348,0.3126,0.1775,
JASZ PLASZT RO SRL,2017,Comert,0.0107,0.0107,1.5574,-2.7939,10.4345,11.1416,-19.9868,1.0678,-1.5407,1.5679,
CITADIN ZALĂU SRL,2017,Comert,3.2828,3.2828,0.2579,0.3475,79.2395,25.7937,34.7573,0.3255,0.5887,20.7905,
PAZA SI PROTECTIE CLUJ SRL,2017,Comert,1.5354,1.5341,0.7752,3.4485,15.2956,48.1219,214.0702,3.1461,0.4151,13.2269,
AMANITA PROIECT SRL,2017,Comert,0.2159,0.1318,2.4977,-1.6677,6.8944,4.4714,-2.9855,0.6486,-1.9584,0.4515,
VIFOR PHARMA ROMANIA SRL,2017,Comert,0.6504,0.1251,1.326,-4.0675,2.3978,8.5207,-26.1371,3.5536,-0.4635,1.6127,
STAR 2000 SA,2017,Comert,1.195,0.3027,0.7239,2.6218,1.1169,8.8964,32.2208,7.9651,0.1412,2.8269,
STAR SERVICE SA,2017,Comert,1.0912,1.0912,0.8117,-1.3245,0.0,0.0,-0.0,0.1078,0.074,0.0,
MISTRAL CONFEZIONI SA,2017,Comert,2.1421,1.9742,0.393,0.7793,2.8468,4.6732,9.2662,1.6416,0.4489,2.6376,
SALTEMPO SRL,2017,Comert,1.457,0.4713,0.6088,1.5563,2.9181,4.882,12.4798,1.673,0.2782,2.5329,
BRIZA MARII NEGRE SRL,2017,Comert,6.5588,6.5588,0.1262,0.1445,19.9751,86.1783,98.6272,4.3143,0.7016,145.8589,
EXCELSIOR SRL,2017,Comert,0.2695,0.0938,1.4766,-3.0565,7.4074,50.8008,-105.1556,6.8581,-1.0786,6.8935,
FANYON SRL,2017,Comert,3.7983,3.7983,0.1693,0.2556,24.9765,49.9008,75.3524,1.9979,0.4737,61.3119,
IRIS PHARM SRL,2017,Comert,1.5631,1.2808,0.6051,1.532,9.2017,29.2179,73.98,3.1753,0.3407,11.3205,
MAX SRL,2017,Comert,1.3746,0.747,0.7188,2.5567,4.9375,11.5077,40.9296,2.3307,0.2693,3.704,
ZYX TRUCK TERMINAL SRL,2017,Comert,2.2023,0.8654,0.3196,0.4697,1.0204,6.9996,10.2875,6.86,0.3842,6.8349,
BABY STAR COM - IMPEX SRL,2017,Comert,2.8718,2.0445,0.1885,0.2323,37.9038,18.8204,23.1916,0.4965,0.3528,22.7958,
ARGENTA S.R.L.,2017,Comert,0.9116,0.2496,0.8266,4.7661,5.4759,9.9189,57.1927,1.8114,-0.0731,2.8634,
ASIL SRL,2017,Comert,0.4383,0.2264,1.091,-11.8883,-20.6289,-7.851,85.5463,0.3806,-0.6129,-1.4346,
SOROLI - COLA SA,2017,Comert,0.225,0.225,1.1198,-9.3441,31.1515,21.4412,-178.9081,0.6883,-0.8679,4.3635,
MAGISTRA C&C SRL,2017,Comert,1.3389,0.3585,0.6528,1.8801,2.834,18.8939,54.4163,6.6668,0.2213,7.0214,
PLASTY PROD SA,2017,Comert,1.5081,0.8576,0.4328,0.7629,0.1632,0.4162,0.7338,2.5503,0.2199,0.2668,
SEVDA IMPEX SRL,2017,Comert,1.5171,1.408,0.6283,1.69,4.8136,37.0547,99.6766,7.6979,0.3248,14.4036,
STOP SRL,2017,Comert,11.3578,11.1881,0.0753,0.0814,49.0176,43.4743,47.015,0.8869,0.78,117.8111,
B.T.T.PERLA COSTINESTIULUI SA,2017,Comert,0.3701,0.0894,2.7019,-1.4246,39.4349,80.4456,-42.4157,2.04,-1.7019,6.2159,
ROMTEXTIL SA,2017,Comert,2.4366,1.7006,0.3363,0.5066,1.637,8.6469,13.0277,5.2821,0.4831,6.1861,
TRANSEVREN SRL,2017,Comert,0.1935,0.1935,0.5594,1.2695,81.0884,33.5342,76.1071,0.4136,-0.4511,12.1376,
T.A.G.C.M. DUNĂREA SOCIETATE PE ACŢIUNI,2017,Comert,2.5511,2.3653,0.2578,0.3474,25.7081,52.1278,70.2349,2.0277,0.3999,48.658,
LIDAS SRL,2017,Comert,2.7215,0.9395,0.3656,0.5763,56.3404,78.4625,123.6842,1.3926,0.6294,44.0077,
CARNIPROD SRL,2017,Comert,0.9771,0.9125,0.9852,66.7136,0.0438,0.1228,8.3173,2.8047,-0.0226,0.0378,
TEXTILE GEL & CO ROM SA,2017,Comert,8.3439,6.142,0.1116,0.1256,3.457,7.905,8.898,2.2866,0.8196,16.7906,
ALMET SA,2017,Comert,0.9254,0.0213,0.9044,9.4554,5.291,4.7064,49.2073,0.8895,-0.0674,1.2043,
INCOM-VRANCO SA,2017,Comert,3.0009,0.9016,0.3332,0.4998,8.5822,21.8356,32.7484,2.5443,0.6668,17.6883,
GENERAL CONCRETE CERNAVODA SRL,2017,Comert,0.2054,0.2052,1.1175,-9.5082,-3.2626,-2.0164,17.1561,0.618,-0.888,-0.251,
CARDINAL MOTORS SRL,2017,Comert,1.6134,0.9111,0.6198,1.6301,7.1761,37.781,99.3693,5.2649,0.3802,13.9783,
TELENA SRL,2017,Comert,0.5739,0.0921,0.95,18.9861,0.3165,0.9317,18.6207,2.9439,-0.4047,0.2335,
MECAN CONSTRUCT SA,2017,Comert,2.0349,0.9014,0.4363,0.7786,-0.2451,-0.3185,-0.5684,1.2996,0.4516,-0.1263,
GENERAL AGRO COM SERVICE SRL,2017,Comert,1.1744,0.7686,0.6126,1.5815,2.6632,1.844,4.7604,0.6924,0.1069,0.602,
RETRO COMPROD SRL,2017,Comert,16.8477,16.2297,0.0594,0.0631,77.1106,93.9717,99.9014,1.2187,0.9406,200.0,
LOCKET TRADING SRL,2017,Comert,1.361,0.2493,0.5117,1.0481,0.0325,0.3439,0.7043,10.575,0.1847,0.221,
SHIP DESIGN GROUP SRL,2017,Comert,1.1324,0.7288,0.5341,1.1464,5.4773,28.2333,60.6007,5.1546,0.0707,12.3096,
ELDOMIR IMPEX SRL,2017,Comert,0.3931,0.3513,1.1696,-6.8949,-86.7419,-35.6394,210.0891,0.4109,-0.7098,-6.0941,
NOUA TEI COM SRL,2017,Comert,0.7937,0.2375,1.0231,-44.3019,3.1335,1.5241,-65.9974,0.4864,-0.2111,0.4036,
CRIOMEC SA,2017,Comert,0.8016,0.3059,1.2476,-5.0395,10.6845,54.6325,-220.6869,5.1133,-0.2476,11.2182,
DACRIS IMPEX S.R.L.,2017,Comert,3.5453,1.4424,0.2494,0.3323,18.7067,28.4142,37.8583,1.5189,0.6348,27.259,
SLIK IMPEX SRL,2017,Comert,0.5654,0.0525,1.5967,-2.6758,-3.3149,-0.1564,0.2621,0.0472,-0.694,-0.0019,
KAMINA SRL,2017,Comert,1.0554,0.3419,0.6408,1.9387,2.9409,1.311,3.9665,0.4458,0.0355,0.492,
BARON-SERVICE SRL,2017,Comert,1.0996,0.1448,0.9003,9.0286,-3.4639,-2.5716,-25.7898,0.7424,0.0897,-0.5713,
PETROCONST SA,2017,Comert,0.4746,0.3934,0.4042,0.6783,8.7963,8.7232,14.6404,0.9917,-0.2124,4.8261,
NOY BUSINESS TRANZACTIONS SRL,2017,Comert,4.2415,4.2126,0.1523,0.1797,22.006,39.6279,46.7473,1.8008,0.4937,65.6085,
MSD COM SRL,2017,Comert,0.6312,0.4763,0.753,3.0483,17.1142,18.6023,75.307,1.087,-0.2777,5.2217,
REGIA AUTONOMA MUNICIPALA RAM RA,2017,Comert,1.5022,0.9076,0.2825,0.3961,6.5473,29.8507,41.8553,4.5592,0.1419,24.1066,
MAMAIA RESORT HOTELS SRL,2017,Comert,0.9763,0.6851,0.9861,71.0626,-1.0685,-1.1452,-82.5235,1.0717,-0.0234,-0.2323,
ROSCA-CONF SRL,2017,Comert,95.2461,95.2461,0.0101,0.0102,56.0325,33.9164,34.2639,0.6053,0.956,200.0,
TONIS TRADE SRL,2017,Comert,9.5885,9.5885,0.1043,0.1164,-14.8636,-13.0222,-14.5384,0.8761,0.8957,-23.2914,
METAL SOMET SA,2017,Comert,0.2861,0.1096,3.2662,-1.4413,25.0727,49.0052,-21.6247,1.9545,-2.3316,3.1204,
NALBA SRL,2017,Comert,1.0107,0.0077,0.9895,93.8294,2.0159,0.8994,85.2941,0.4462,0.0105,0.1818,
SMAG GROUP S.R.L.,2017,Comert,0.72,0.0377,0.7462,2.9407,1.0813,0.2827,1.1141,0.2615,-0.209,0.1732,
ADIVIN'95 SRL,2017,Comert,1.3143,1.0204,0.7365,2.7957,4.0875,9.0306,34.2772,2.2093,0.2315,2.9339,
ALTSTIL CONSTRUCT SRL,2017,Comert,0.5861,0.4441,1.1009,-10.9093,1.4458,5.3557,-53.0711,3.7043,-0.4557,1.0911,
PACO PROD SERV SRL,2017,Comert,1.8328,0.3736,0.5107,1.0452,10.0673,21.4738,43.9468,2.133,0.4253,9.6993,
RO-CREDO SRL,2017,Comert,0.3645,0.1186,0.7657,3.2679,0.6128,0.6604,2.8184,1.0776,-0.4866,0.1989,
ENET SA,2017,Comert,1.1293,0.3467,0.8617,6.2302,-3.744,-9.781,-70.7186,2.6124,0.1114,-2.2702,
E.N.B. SRL,2017,Comert,1.2344,0.1865,0.7243,2.6272,0.2804,0.3992,1.4478,1.4235,0.1698,0.5032,
GRECALE IMPEX SRL,2017,Comert,0.3395,0.0171,2.9286,-1.5185,-8.7016,-43.6661,22.6408,5.0181,-1.9343,-2.6634,
CUB SRL,2017,Comert,0.1502,0.1502,6.0247,-1.199,-42.6704,-46.0833,9.1713,1.08,-5.12,-1.422,
GROPENEANU COM SRL,2017,Comert,2.5728,0.3188,0.3268,0.4855,11.5705,9.8726,14.6659,0.8533,0.5141,6.5963,
ACVILA SRL,2017,Comert,0.2916,0.2448,1.6544,-2.3124,-13.2441,-10.3693,14.4935,0.7829,-1.172,-1.2535,
DOLADELA COMPANY SRL,2017,Comert,0.1252,0.0001,7.9864,-1.1431,41.2982,87.7838,-12.5649,2.1256,-6.9864,2.3581,
ALMERA INTERNATIONAL SRL,2017,Comert,1.3445,1.1023,0.5301,1.1281,35.7285,46.8794,99.7633,1.3121,0.1826,20.8753,
N.G.M. COMPANY SRL,2017,Comert,0.813,0.0,0.9178,11.1597,-36.3997,-2.5049,-30.4587,0.0688,-0.1717,-0.5308,
MINI-FARM SRL,2017,Comert,0.1265,0.1265,7.904,-1.1448,14.88,14.284,-2.069,0.9599,-6.904,0.4343,
LABORATOR EXPERT SRL,2017,Comert,18.9294,18.9294,0.048,0.0542,67.4679,22.4851,25.3573,0.3333,0.8614,99.1292,
SILOTRANS SRL,2017,Comert,1.0387,0.2101,0.9575,22.5518,10.9331,2.9828,70.2501,0.2728,0.0371,0.7306,
ANDRA INTERNATIONAL SRL,2017,Comert,1.2972,1.1398,0.7492,2.9873,2.5105,10.3745,41.3667,4.1324,0.2227,3.2666,
FARMACIA UNICA SRL,2017,Comert,5.4398,5.4398,0.1793,0.2185,4.1702,17.8151,21.7069,4.272,0.796,24.677,
GENERAL MEMBRANE S.A.,2017,Comert,0.0405,0.024,0.8419,5.3266,24.5531,10.0992,63.8941,0.4113,-0.8078,2.4835,
COTECNA ROMANIA SRL,2017,Comert,0.677,0.3161,1.2349,-5.2575,-10.5549,-23.9357,101.9052,2.2677,-0.3989,-3.8766,
LASCU-BROS SRL,2017,Comert,5.7298,1.3479,0.1745,0.2114,10.0641,6.4896,7.8617,0.6448,0.8255,9.6528,
ZIP ESCORT SRL,2017,Comert,0.9804,0.1753,0.9701,32.4196,-1.5892,-1.515,-50.6301,0.9533,-0.019,-0.1158,
PROGRESS CONSULTING SA,2017,Comert,0.6295,0.5088,1.5242,-2.8048,4.9936,13.871,-25.5247,2.7778,-0.5647,1.8201,
TRANSPORT PUBLIC SA,2017,Comert,0.9937,0.1697,1.0063,-158.9241,-10.4104,-2.2363,353.1646,0.2148,-0.0063,-0.317,
ALNASER SRL,2017,Comert,1.1739,0.6608,0.7704,3.3546,8.0039,8.1724,35.5878,1.021,0.1339,2.6063,
